#! FIELDS time d1 d2 d3 d4
 0.000000 0.464536 0.853674 0.700809 0.584264
 10.000000 0.479135 0.828294 0.649441 0.551864
 20.000000 0.460595 0.807795 0.714118 0.587545
 30.000000 0.465573 0.839935 0.683062 0.566519
 40.000000 0.463784 0.857833 0.690146 0.549560
 50.000000 0.477109 0.852457 0.651722 0.577889
 60.000000 0.474667 0.857378 0.695486 0.571864
 70.000000 0.472772 0.877475 0.724685 0.589093
 80.000000 0.467589 0.822445 0.671338 0.561443
 90.000000 0.463523 0.859522 0.685972 0.569950
 100.000000 0.461166 0.851948 0.689825 0.563625
 110.000000 0.465461 0.847775 0.664799 0.571990
 120.000000 0.471788 0.860027 0.670300 0.581165
 130.000000 0.483904 0.837299 0.680088 0.576685
 140.000000 0.471429 0.871687 0.696233 0.582377
 150.000000 0.477655 0.831651 0.709092 0.581169
 160.000000 0.459460 0.861244 0.654979 0.571081
 170.000000 0.467546 0.845077 0.690081 0.560838
 180.000000 0.494211 0.855823 0.700840 0.590143
 190.000000 0.489528 0.874407 0.673458 0.581526
 200.000000 0.476429 0.891214 0.694239 0.591586
 210.000000 0.478347 0.885364 0.692508 0.568831
 220.000000 0.477389 0.896559 0.675274 0.563125
 230.000000 0.461790 0.861768 0.679861 0.559854
 240.000000 0.460841 0.845200 0.688502 0.570707
 250.000000 0.467275 0.855365 0.673830 0.559110
 260.000000 0.465492 0.826040 0.711142 0.574042
 270.000000 0.465501 0.862135 0.697713 0.565271
 280.000000 0.478167 0.871932 0.677891 0.575968
 290.000000 0.466781 0.851499 0.707251 0.575865
 300.000000 0.488136 0.824231 0.684746 0.595488
 310.000000 0.478176 0.818052 0.675171 0.576091
 320.000000 0.453560 0.839792 0.695072 0.564332
 330.000000 0.468598 0.809339 0.701948 0.577242
 340.000000 0.488840 0.855551 0.680788 0.594157
 350.000000 0.470691 0.839112 0.683496 0.571412
 360.000000 0.469708 0.846569 0.647112 0.563091
 370.000000 0.459161 0.830490 0.696093 0.556120
 380.000000 0.483486 0.857558 0.685719 0.587961
 390.000000 0.471386 0.838320 0.692195 0.567759
 400.000000 0.476502 0.879829 0.698472 0.591724
 410.000000 0.489105 0.850814 0.693553 0.571893
 420.000000 0.476839 0.837603 0.671564 0.576484
 430.000000 0.479699 0.866130 0.655842 0.592067
 440.000000 0.472408 0.843371 0.668396 0.566045
 450.000000 0.464934 0.873940 0.670610 0.577014
 460.000000 0.494634 0.860896 0.679521 0.590542
 470.000000 0.480185 0.855948 0.664337 0.600054
 480.000000 0.486985 0.839028 0.684945 0.581227
 490.000000 0.462310 0.841738 0.686213 0.580247
 500.000000 0.470895 0.861831 0.700209 0.557862
 510.000000 0.466428 0.861854 0.682370 0.579832
 520.000000 0.498701 0.915711 0.677377 0.586009
 530.000000 0.480818 0.816688 0.665579 0.581768
 540.000000 0.469497 0.859771 0.657333 0.572214
 550.000000 0.464307 0.876251 0.704727 0.570752
 560.000000 0.454229 0.846412 0.684027 0.583313
 570.000000 0.476681 0.855316 0.692098 0.570051
 580.000000 0.472884 0.823539 0.711483 0.576994
 590.000000 0.474035 0.828324 0.672437 0.562336
 600.000000 0.461540 0.838711 0.681996 0.549909
 610.000000 0.448861 0.878458 0.653812 0.554919
 620.000000 0.479988 0.891007 0.685308 0.580483
 630.000000 0.515297 0.942935 0.711571 0.615660
 640.000000 0.479525 0.836625 0.702258 0.588270
 650.000000 0.447583 0.860905 0.688920 0.564056
 660.000000 0.452165 0.848625 0.696250 0.555876
 670.000000 0.474193 0.879056 0.692769 0.576255
 680.000000 0.456180 0.821650 0.678291 0.565865
 690.000000 0.487513 0.843716 0.665578 0.576122
 700.000000 0.479480 0.897615 0.660427 0.585032
 710.000000 0.459328 0.867426 0.682332 0.560325
 720.000000 0.462642 0.839859 0.689062 0.546722
 730.000000 0.451256 0.824468 0.677265 0.560959
 740.000000 0.477987 0.833030 0.678594 0.558032
 750.000000 0.482269 0.866462 0.698491 0.558142
 760.000000 0.462380 0.859935 0.687287 0.560018
 770.000000 0.478321 0.861641 0.681438 0.592433
 780.000000 0.457033 0.859674 0.681567 0.562750
 790.000000 0.474310 0.878724 0.688273 0.582761
 800.000000 0.461505 0.883321 0.689413 0.556390
 810.000000 0.464881 0.885704 0.688632 0.542003
 820.000000 0.472081 0.854208 0.687433 0.557055
 830.000000 0.465374 0.848857 0.675201 0.565635
 840.000000 0.469028 0.810579 0.676893 0.573416
 850.000000 0.478230 0.856746 0.663148 0.593723
 860.000000 0.488719 0.875626 0.664189 0.585147
 870.000000 0.475421 0.875584 0.693632 0.562196
 880.000000 0.472354 0.836572 0.702645 0.576286
 890.000000 0.501350 0.844019 0.697504 0.623912
 900.000000 0.472106 0.872858 0.681876 0.575182
 910.000000 0.487290 0.885779 0.648484 0.571302
 920.000000 0.487308 0.827720 0.668967 0.569124
 930.000000 0.465132 0.852751 0.705788 0.575334
 940.000000 0.465833 0.847346 0.698811 0.579411
 950.000000 0.469636 0.917414 0.702451 0.580010
 960.000000 0.473278 0.851335 0.654663 0.560577
 970.000000 0.470131 0.836248 0.695780 0.563453
 980.000000 0.466999 0.850004 0.696179 0.548026
 990.000000 0.507893 0.846549 0.702495 0.597968
 1000.000000 0.501724 0.833059 0.682404 0.599162
 1010.000000 0.527278 0.833513 0.662811 0.611005
 1020.000000 0.480918 0.895003 0.689634 0.596143
 1030.000000 0.472065 0.878214 0.678665 0.562506
 1040.000000 0.459453 0.859864 0.683369 0.557942
 1050.000000 0.492306 0.912222 0.666972 0.581120
 1060.000000 0.470964 0.845767 0.680411 0.560096
 1070.000000 0.489783 0.846098 0.670416 0.586146
 1080.000000 0.468145 0.905576 0.689340 0.554140
 1090.000000 0.466306 0.903815 0.718232 0.580616
 1100.000000 0.463812 0.843925 0.676407 0.579162
 1110.000000 0.469442 0.828909 0.669627 0.589390
 1120.000000 0.468313 0.873191 0.701061 0.583030
 1130.000000 0.482256 0.896905 0.708895 0.586236
 1140.000000 0.476472 0.870558 0.701079 0.577773
 1150.000000 0.465540 0.825861 0.664799 0.551757
 1160.000000 0.474259 0.903124 0.698311 0.570705
 1170.000000 0.459302 0.896161 0.705112 0.556712
 1180.000000 0.473610 0.840862 0.676648 0.566567
 1190.000000 0.487652 0.869172 0.667832 0.588483
