#! FIELDS time t1 t2
 0.000000 2.221399 2.088430
 1.000000 2.068481 2.154580
 2.000000 2.050411 2.163407
 3.000000 2.150101 2.269268
 4.000000 2.240074 2.096822
 5.000000 2.113862 2.200813
 6.000000 2.214618 2.057665
 7.000000 2.124977 2.161358
 8.000000 2.114382 2.151481
 9.000000 2.246113 2.151084
 10.000000 2.213660 2.148093
 11.000000 2.191443 2.096903
 12.000000 2.152616 2.166676
 13.000000 2.114077 2.082205
 14.000000 2.157740 2.197127
 15.000000 2.064746 2.139408
 16.000000 2.116474 2.124084
 17.000000 2.042219 2.039967
 18.000000 2.024795 2.177079
 19.000000 2.137134 2.207193
 20.000000 2.142340 2.115707
 21.000000 2.038277 2.154601
 22.000000 2.105546 2.109430
 23.000000 2.056575 2.031747
 24.000000 2.116834 2.093212
 25.000000 2.042393 2.158602
 26.000000 2.093726 2.117502
 27.000000 2.068623 2.049280
 28.000000 2.020159 2.025049
 29.000000 2.099789 2.042771
 30.000000 2.055527 1.994148
 31.000000 2.076433 1.958941
 32.000000 1.979451 2.219082
 33.000000 2.125656 2.082222
 34.000000 2.102787 2.143580
 35.000000 2.147968 2.056008
 36.000000 2.161443 2.012191
 37.000000 2.084407 2.026394
 38.000000 2.113872 2.106398
 39.000000 2.031256 2.007260
 40.000000 2.096358 1.999999
 41.000000 2.124559 2.032056
 42.000000 2.106459 2.046078
 43.000000 2.100079 2.092473
 44.000000 2.194897 2.189288
 45.000000 2.007671 2.084369
 46.000000 2.081413 2.120487
 47.000000 2.101335 2.050227
 48.000000 2.176643 2.158645
 49.000000 2.096243 2.164961
 50.000000 2.192181 2.016962
 51.000000 2.197624 2.231612
 52.000000 2.313502 2.164428
 53.000000 2.074202 2.190571
 54.000000 2.051842 2.206276
 55.000000 2.095256 2.219615
 56.000000 2.129015 2.171026
 57.000000 2.137662 2.153787
 58.000000 2.112294 2.164741
 59.000000 2.228021 2.084177
 60.000000 2.141339 2.259705
 61.000000 2.175657 2.197732
 62.000000 2.239498 2.095106
 63.000000 2.309066 2.177093
 64.000000 1.958533 2.013550
 65.000000 2.087232 2.184202
 66.000000 2.224270 2.117971
 67.000000 2.096469 2.050459
 68.000000 2.139515 2.067668
 69.000000 2.106247 2.089382
 70.000000 2.200743 2.056252
 71.000000 1.942655 2.099415
 72.000000 2.141409 2.080360
 73.000000 2.154369 2.040367
 74.000000 2.220334 2.094814
 75.000000 2.145490 2.189209
 76.000000 2.071052 2.083529
 77.000000 2.128365 2.109404
 78.000000 2.019442 2.088069
 79.000000 2.107253 2.117632
 80.000000 2.119709 2.160251
 81.000000 2.235490 2.133326
 82.000000 2.141554 2.192329
 83.000000 2.092997 2.120157
 84.000000 2.069646 2.145923
 85.000000 2.108647 2.096341
 86.000000 2.102564 2.125797
 87.000000 2.210130 1.972280
 88.000000 1.942253 2.181140
 89.000000 2.110076 2.062946
 90.000000 2.009218 2.288242
 91.000000 2.047537 2.161413
 92.000000 1.977828 2.075140
 93.000000 2.185784 2.031160
 94.000000 2.119818 2.207183
 95.000000 2.139638 2.008799
 96.000000 2.113813 2.098040
 97.000000 2.104488 2.122799
 98.000000 2.199195 1.959669
 99.000000 2.024376 2.109489
 100.000000 2.118828 2.100469
 101.000000 2.134121 2.018867
 102.000000 2.204878 1.911618
 103.000000 2.229774 2.226703
 104.000000 2.149370 2.117479
 105.000000 2.074388 2.168830
 106.000000 2.018910 2.035915
 107.000000 2.052129 2.007771
 108.000000 2.078340 2.121692
 109.000000 2.187195 2.128346
 110.000000 2.121059 2.067261
 111.000000 2.114355 2.027237
