#! FIELDS theta lambda file.free der_theta der_lambda
#! SET min_theta -pi
#! SET max_theta pi
#! SET nbins_theta  360
#! SET periodic_theta true
#! SET min_lambda -0.000353553
#! SET max_lambda 15.0004
#! SET nbins_lambda  17
#! SET periodic_lambda false
   -2.600540585   -0.000353553   -0.678716228    0.056507359 -23996.215863134
   -2.583087293   -0.000353553   -0.677705924    0.057657041 -23960.496239059
   -2.565634000   -0.000353553   -0.676700986    0.058504730 -23924.966362143
   -2.548180708   -0.000353553   -0.675682223    0.059502841 -23888.947701166
   -2.530727415   -0.000353553   -0.674630826    0.060353579 -23851.775252392
   -2.513274123   -0.000353553   -0.673565477    0.061091371 -23814.109497561
   -2.495820830   -0.000353553   -0.672490560    0.061845893 -23776.105502038
   -2.478367538   -0.000353553   -0.671401014    0.062596644 -23737.584258240
   -2.460914245   -0.000353553   -0.670292636    0.063193712 -23698.397231203
   -2.443460953   -0.000353553   -0.669175041    0.063754471 -23658.884318425
   -2.426007660   -0.000353553   -0.668054180    0.064298388 -23619.255936528
   -2.408554368   -0.000353553   -0.666951356    0.064515693 -23580.265275397
   -2.391101075   -0.000353553   -0.665833324    0.064771086 -23540.736926734
   -2.373647783   -0.000353553   -0.664698458    0.065061037 -23500.613396557
   -2.356194490   -0.000353553   -0.663554422    0.065232269 -23460.165656339
   -2.338741198   -0.000353553   -0.662420720    0.065402946 -23420.083278783
   -2.321287905   -0.000353553   -0.661266114    0.065490990 -23379.261826332
   -2.303834613   -0.000353553   -0.660122389    0.065522082 -23338.825084107
   -2.286381320   -0.000353553   -0.658986933    0.065374612 -23298.680697138
   -2.268928028   -0.000353553   -0.657830897    0.065123799 -23257.808696250
   -2.251474735   -0.000353553   -0.656682453    0.064928264 -23217.205141954
   -2.234021443   -0.000353553   -0.655541516    0.064677004 -23176.866978296
   -2.216568150   -0.000353553   -0.654410290    0.064218829 -23136.872123396
   -2.199114858   -0.000353553   -0.653292740    0.063926822 -23097.360801662
   -2.181661565   -0.000353553   -0.652179366    0.063576653 -23057.997142172
   -2.164208272   -0.000353553   -0.651063747    0.063075469 -23018.554107958
   -2.146754980   -0.000353553   -0.649959226    0.062583085 -22979.503415152
   -2.129301687   -0.000353553   -0.648860804    0.062062508 -22940.668371017
   -2.111848395   -0.000353553   -0.647784923    0.061463289 -22902.630293646
   -2.094395102   -0.000353553   -0.646729535    0.060639253 -22865.316722192
   -2.076941810   -0.000353553   -0.645664420    0.059864971 -22827.659261479
   -2.059488517   -0.000353553   -0.644622841    0.059231322 -22790.833915494
   -2.042035225   -0.000353553   -0.643596993    0.058467503 -22754.564772109
   -2.024581932   -0.000353553   -0.642568033    0.057696010 -22718.185573520
   -2.007128640   -0.000353553   -0.641561161    0.056898307 -22682.587304336
   -1.989675347   -0.000353553   -0.640576747    0.056086486 -22647.783055023
   -1.972222055   -0.000353553   -0.639593819    0.055162766 -22613.031361263
   -1.954768762   -0.000353553   -0.638647163    0.054151407 -22579.562055211
   -1.937315470   -0.000353553   -0.637710765    0.053270551 -22546.455420892
   -1.919862177   -0.000353553   -0.636797913    0.052387685 -22514.181248740
   -1.902408885   -0.000353553   -0.635903488    0.051251282 -22482.558575376
   -1.884955592   -0.000353553   -0.635029340    0.050260434 -22451.652825657
   -1.867502300   -0.000353553   -0.634160719    0.049310453 -22420.942456104
   -1.850049007   -0.000353553   -0.633316491    0.048175521 -22391.094541072
   -1.832595715   -0.000353553   -0.632485946    0.047070420 -22361.730365583
   -1.815142422   -0.000353553   -0.631684359    0.045899644 -22333.390022943
   -1.797689130   -0.000353553   -0.630900684    0.044820003 -22305.682940059
   -1.780235837   -0.000353553   -0.630127264    0.043811276 -22278.338454152
   -1.762782545   -0.000353553   -0.629369970    0.042475421 -22251.564095905
   -1.745329252   -0.000353553   -0.628623834    0.041362167 -22225.184234881
   -1.727875959   -0.000353553   -0.627891333    0.040258543 -22199.286449216
   -1.710422667   -0.000353553   -0.627188901    0.039215737 -22174.451746456
   -1.692969374   -0.000353553   -0.626480164    0.037811033 -22149.394138670
   -1.675516082   -0.000353553   -0.625824707    0.036729060 -22126.220261744
   -1.658062789   -0.000353553   -0.625180663    0.035590614 -22103.449893846
   -1.640609497   -0.000353553   -0.624567957    0.034435007 -22081.787487077
   -1.623156204   -0.000353553   -0.623976866    0.033357765 -22060.889298065
   -1.605702912   -0.000353553   -0.623402626    0.032296191 -22040.586854707
   -1.588249619   -0.000353553   -0.622836216    0.031148601 -22020.561282712
   -1.570796327   -0.000353553   -0.622300444    0.030075834 -22001.618883060
   -1.553343034   -0.000353553   -0.621775745    0.029069818 -21983.067984488
   -1.535889742   -0.000353553   -0.621268863    0.027954284 -21965.147037040
   -1.518436449   -0.000353553   -0.620791080    0.026922524 -21948.254884295
   -1.500983157   -0.000353553   -0.620325068    0.025767646 -21931.778885307
   -1.483529864   -0.000353553   -0.619888233    0.024515205 -21916.334437057
   -1.466076572   -0.000353553   -0.619475361    0.023285615 -21901.737245237
   -1.448623279   -0.000353553   -0.619064074    0.022126031 -21887.196049249
   -1.431169987   -0.000353553   -0.618692109    0.021050328 -21874.045131780
   -1.413716694   -0.000353553   -0.618337863    0.019796320 -21861.520638740
   -1.396263402   -0.000353553   -0.618001429    0.018638239 -21849.625917912
   -1.378810109   -0.000353553   -0.617696193    0.017417837 -21838.834212340
   -1.361356817   -0.000353553   -0.617398448    0.016221129 -21828.307355057
   -1.343903524   -0.000353553   -0.617105495    0.015022147 -21817.949912056
   -1.326450232   -0.000353553   -0.616854529    0.013793529 -21809.076926274
   -1.308996939   -0.000353553   -0.616609944    0.012408570 -21800.429541390
   -1.291543646   -0.000353553   -0.616411900    0.011143632 -21793.427637517
   -1.274090354   -0.000353553   -0.616245003    0.009929786 -21787.526970142
   -1.256637061   -0.000353553   -0.616056700    0.008612338 -21780.869452553
   -1.239183769   -0.000353553   -0.615925001    0.007285367 -21776.213171105
   -1.221730476   -0.000353553   -0.615811863    0.005793618 -21772.213174140
   -1.204277184   -0.000353553   -0.615708015    0.004460087 -21768.541576639
   -1.186823891   -0.000353553   -0.615638044    0.003290297 -21766.067747281
   -1.169370599   -0.000353553   -0.615575133    0.002007684 -21763.843514470
   -1.151917306   -0.000353553   -0.615542733    0.000731880 -21762.697975090
   -1.134464014   -0.000353553   -0.615522840   -0.000542204 -21761.994681696
   -1.117010721   -0.000353553   -0.615563039   -0.001930905 -21763.415913093
   -1.099557429   -0.000353553   -0.615612400   -0.003071061 -21765.161075748
   -1.082104136   -0.000353553   -0.615685416   -0.004233870 -21767.742604123
   -1.064650844   -0.000353553   -0.615766244   -0.005551680 -21770.600299260
   -1.047197551   -0.000353553   -0.615867401   -0.006954901 -21774.176706604
   -1.029744259   -0.000353553   -0.615999108   -0.008110976 -21778.833250525
   -1.012290966   -0.000353553   -0.616150455   -0.009304027 -21784.184168622
   -0.994837674   -0.000353553   -0.616310553   -0.010488507 -21789.844478525
   -0.977384381   -0.000353553   -0.616496454   -0.011636828 -21796.417097692
   -0.959931089   -0.000353553   -0.616705000   -0.012834174 -21803.790272527
   -0.942477796   -0.000353553   -0.616922844   -0.013922004 -21811.492229833
   -0.925024504   -0.000353553   -0.617171341   -0.014921827 -21820.277928193
   -0.907571211   -0.000353553   -0.617422416   -0.015949333 -21829.154761175
   -0.890117919   -0.000353553   -0.617712462   -0.016894477 -21839.409396229
   -0.872664626   -0.000353553   -0.617995522   -0.017822820 -21849.417096571
   -0.855211333   -0.000353553   -0.618318114   -0.018641924 -21860.822418423
   -0.837758041   -0.000353553   -0.618652247   -0.019453228 -21872.635793144
   -0.820304748   -0.000353553   -0.618991477   -0.020360062 -21884.629384069
   -0.802851456   -0.000353553   -0.619355127   -0.021020694 -21897.486337207
   -0.785398163   -0.000353553   -0.619744947   -0.021786296 -21911.268523063
   -0.767944871   -0.000353553   -0.620124613   -0.022376327 -21924.691731885
   -0.750491578   -0.000353553   -0.620522572   -0.023064265 -21938.761686481
   -0.733038286   -0.000353553   -0.620929445   -0.023576140 -21953.146790910
   -0.715584993   -0.000353553   -0.621335420   -0.024048342 -21967.500178539
   -0.698131701   -0.000353553   -0.621734061   -0.024602853 -21981.594257612
   -0.680678408   -0.000353553   -0.622166844   -0.024996817 -21996.895421625
   -0.663225116   -0.000353553   -0.622613306   -0.025248800 -22012.680228423
   -0.645771823   -0.000353553   -0.623050000   -0.025468408 -22028.119670945
   -0.628318531   -0.000353553   -0.623507814   -0.025807624 -22044.305802020
   -0.610865238   -0.000353553   -0.623954598   -0.026008269 -22060.101996600
   -0.593411946   -0.000353553   -0.624396131   -0.025965708 -22075.712518512
   -0.575958653   -0.000353553   -0.624847551   -0.025832298 -22091.672615320
   -0.558505361   -0.000353553   -0.625288726   -0.025686398 -22107.270491757
   -0.541052068   -0.000353553   -0.625745719   -0.025501327 -22123.427608772
   -0.523598776   -0.000353553   -0.626172691   -0.025508373 -22138.523340589
   -0.506145483   -0.000353553   -0.626612879   -0.025128770 -22154.086319551
   -0.488692191   -0.000353553   -0.627053508   -0.024715435 -22169.664902242
   -0.471238898   -0.000353553   -0.627465877   -0.024379602 -22184.244306603
   -0.453785606   -0.000353553   -0.627883430   -0.023837346 -22199.007018784
   -0.436332313   -0.000353553   -0.628283148   -0.023213873 -22213.139185418
   -0.418879020   -0.000353553   -0.628675078   -0.022568407 -22226.995983678
   -0.401425728   -0.000353553   -0.629067171   -0.021883863 -22240.858559672
   -0.383972435   -0.000353553   -0.629446701   -0.021138469 -22254.276954546
   -0.366519143   -0.000353553   -0.629804628   -0.020462685 -22266.931564047
   -0.349065850   -0.000353553   -0.630164308   -0.019619606 -22279.648141066
   -0.331612558   -0.000353553   -0.630487380   -0.018733072 -22291.070469324
   -0.314159265   -0.000353553   -0.630798032   -0.017787596 -22302.053665502
   -0.296705973   -0.000353553   -0.631104103   -0.016795266 -22312.874894370
   -0.279252680   -0.000353553   -0.631387838   -0.015779932 -22322.906424500
   -0.261799388   -0.000353553   -0.631649536   -0.014742337 -22332.158855041
   -0.244346095   -0.000353553   -0.631884252   -0.013657688 -22340.457286673
   -0.226892803   -0.000353553   -0.632122387   -0.012501227 -22348.876638126
   -0.209439510   -0.000353553   -0.632331349   -0.011314818 -22356.264537665
   -0.191986218   -0.000353553   -0.632531755   -0.010191894 -22363.349971588
   -0.174532925   -0.000353553   -0.632678545   -0.008965640 -22368.539753684
   -0.157079633   -0.000353553   -0.632828371   -0.007755657 -22373.836917878
   -0.139626340   -0.000353553   -0.632956371   -0.006575363 -22378.362381926
   -0.122173048   -0.000353553   -0.633059478   -0.005444788 -22382.007745826
   -0.104719755   -0.000353553   -0.633147129   -0.004243675 -22385.106690246
   -0.087266463   -0.000353553   -0.633192998   -0.003023567 -22386.728402063
   -0.069813170   -0.000353553   -0.633231390   -0.001827728 -22388.085763936
   -0.052359878   -0.000353553   -0.633248412   -0.000618032 -22388.687582143
   -0.034906585   -0.000353553   -0.633254224    0.000580039 -22388.893062944
   -0.017453293   -0.000353553   -0.633233643    0.001815171 -22388.165421438
    0.000000000   -0.000353553   -0.633195531    0.003047984 -22386.817963363
    0.017453293   -0.000353553   -0.633121050    0.004294076 -22384.184665271
    0.034906585   -0.000353553   -0.633038440    0.005550258 -22381.263972574
    0.052359878   -0.000353553   -0.632931279    0.006619250 -22377.475234946
    0.069813170   -0.000353553   -0.632803481    0.007663523 -22372.956906575
    0.087266463   -0.000353553   -0.632658993    0.008872592 -22367.848490567
    0.104719755   -0.000353553   -0.632501537    0.009874375 -22362.281576543
    0.122173048   -0.000353553   -0.632324285    0.010905871 -22356.014788691
    0.139626340   -0.000353553   -0.632126682    0.011809725 -22349.028464206
    0.157079633   -0.000353553   -0.631899936    0.012804730 -22341.011798304
    0.174532925   -0.000353553   -0.631658944    0.013600174 -22332.491456083
    0.191986218   -0.000353553   -0.631425149    0.014453366 -22324.225580327
    0.209439510   -0.000353553   -0.631153880    0.015197826 -22314.634775236
    0.226892803   -0.000353553   -0.630884465    0.016059309 -22305.109509080
    0.244346095   -0.000353553   -0.630609021    0.016803131 -22295.371106640
    0.261799388   -0.000353553   -0.630314166    0.017469489 -22284.946428566
    0.279252680   -0.000353553   -0.629987240    0.018026635 -22273.387884024
    0.296705973   -0.000353553   -0.629659281    0.018545826 -22261.792776192
    0.314159265   -0.000353553   -0.629321591    0.019042435 -22249.853637325
    0.331612558   -0.000353553   -0.628972152    0.019494455 -22237.499113647
    0.349065850   -0.000353553   -0.628622849    0.019872681 -22225.149395671
    0.366519143   -0.000353553   -0.628257379    0.020300005 -22212.228105792
    0.383972435   -0.000353553   -0.627900401    0.020657797 -22199.607058400
    0.401425728   -0.000353553   -0.627542105    0.021090096 -22186.939370458
    0.418879020   -0.000353553   -0.627173908    0.021394927 -22173.921671248
    0.436332313   -0.000353553   -0.626814022    0.021543427 -22161.197774424
    0.453785606   -0.000353553   -0.626448589    0.021734022 -22148.277793337
    0.471238898   -0.000353553   -0.626068038    0.021817719 -22134.823292180
    0.488692191   -0.000353553   -0.625699020    0.021820975 -22121.776564169
    0.506145483   -0.000353553   -0.625317587    0.021933789 -22108.290887436
    0.523598776   -0.000353553   -0.624923933    0.021925682 -22094.373118569
    0.541052068   -0.000353553   -0.624550307    0.021876093 -22081.163464619
    0.558505361   -0.000353553   -0.624178039    0.021837022 -22068.001836710
    0.575958653   -0.000353553   -0.623801142    0.021718704 -22054.676520169
    0.593411946   -0.000353553   -0.623412351    0.021501324 -22040.930698283
    0.610865238   -0.000353553   -0.623048497    0.021298804 -22028.066514956
    0.628318531   -0.000353553   -0.622682342    0.020917735 -22015.121001974
    0.645771823   -0.000353553   -0.622309488    0.020666556 -22001.938638977
    0.663225116   -0.000353553   -0.621952381    0.020409129 -21989.313029608
    0.680678408   -0.000353553   -0.621583182    0.019902365 -21976.259887332
    0.698131701   -0.000353553   -0.621233302    0.019489822 -21963.889749299
    0.715584993   -0.000353553   -0.620890459    0.019112633 -21951.768456897
    0.733038286   -0.000353553   -0.620575879    0.018695015 -21940.646372244
    0.750491578   -0.000353553   -0.620263697    0.018247990 -21929.609087438
    0.767944871   -0.000353553   -0.619937063    0.017710033 -21918.060838767
    0.785398163   -0.000353553   -0.619614450    0.017180888 -21906.654763869
    0.802851456   -0.000353553   -0.619323643    0.016581122 -21896.373212737
    0.820304748   -0.000353553   -0.619027340    0.016006357 -21885.897325403
    0.837758041   -0.000353553   -0.618754300    0.015478882 -21876.243908592
    0.855211333   -0.000353553   -0.618495168    0.014836368 -21867.082215395
    0.872664626   -0.000353553   -0.618249973    0.014183061 -21858.413281627
    0.890117919   -0.000353553   -0.618003270    0.013403517 -21849.691024378
    0.907571211   -0.000353553   -0.617772602    0.012712014 -21841.535662562
    0.925024504   -0.000353553   -0.617547244    0.011977553 -21833.568076908
    0.942477796   -0.000353553   -0.617357220    0.011053117 -21826.849724272
    0.959931089   -0.000353553   -0.617176880    0.010174947 -21820.473745385
    0.977384381   -0.000353553   -0.617012369    0.009236512 -21814.657418857
    0.994837674   -0.000353553   -0.616870555    0.008436077 -21809.643522953
    1.012290966   -0.000353553   -0.616752684    0.007123649 -21805.476175447
    1.029744259   -0.000353553   -0.616635636    0.006124984 -21801.337915981
    1.047197551   -0.000353553   -0.616545112    0.005068678 -21798.137408036
    1.064650844   -0.000353553   -0.616465677    0.003981781 -21795.328942019
    1.082104136   -0.000353553   -0.616403840    0.002944195 -21793.142679477
    1.099557429   -0.000353553   -0.616363588    0.001927170 -21791.719553700
    1.117010721   -0.000353553   -0.616347925    0.000793869 -21791.165777442
    1.134464014   -0.000353553   -0.616343931   -0.000291181 -21791.024584852
    1.151917306   -0.000353553   -0.616358566   -0.001393831 -21791.542022028
    1.169370599   -0.000353553   -0.616368080   -0.002785272 -21791.878373801
    1.186823891   -0.000353553   -0.616404221   -0.004006511 -21793.156146090
    1.204277184   -0.000353553   -0.616489018   -0.005200035 -21796.154164075
    1.221730476   -0.000353553   -0.616594277   -0.006434666 -21799.875639336
    1.239183769   -0.000353553   -0.616716730   -0.007694069 -21804.205003582
    1.256637061   -0.000353553   -0.616874052   -0.008931597 -21809.767170868
    1.274090354   -0.000353553   -0.617031773   -0.010123841 -21815.343442499
    1.291543646   -0.000353553   -0.617210591   -0.011505452 -21821.665593758
    1.308996939   -0.000353553   -0.617416871   -0.012777827 -21828.958707257
    1.326450232   -0.000353553   -0.617651074   -0.013993539 -21837.239027867
    1.343903524   -0.000353553   -0.617908009   -0.015262673 -21846.323039096
    1.361356817   -0.000353553   -0.618180925   -0.016681071 -21855.972072831
    1.378810109   -0.000353553   -0.618485089   -0.017964394 -21866.725877517
    1.396263402   -0.000353553   -0.618830120   -0.019374091 -21878.924551906
    1.413716694   -0.000353553   -0.619177983   -0.020666945 -21891.223336369
    1.431169987   -0.000353553   -0.619542542   -0.021881241 -21904.112420662
    1.448623279   -0.000353553   -0.619955767   -0.023250287 -21918.722114448
    1.466076572   -0.000353553   -0.620369545   -0.024600216 -21933.351359212
    1.483529864   -0.000353553   -0.620805610   -0.026150204 -21948.768578027
    1.500983157   -0.000353553   -0.621284088   -0.027536813 -21965.685330366
    1.518436449   -0.000353553   -0.621775560   -0.028752456 -21983.061446995
    1.535889742   -0.000353553   -0.622294356   -0.030129813 -22001.403640852
    1.553343034   -0.000353553   -0.622844684   -0.031399352 -22020.860653600
    1.570796327   -0.000353553   -0.623416495   -0.032736691 -22041.077194843
    1.588249619   -0.000353553   -0.623999269   -0.034033417 -22061.681340514
    1.605702912   -0.000353553   -0.624593939   -0.035231697 -22082.706076981
    1.623156204   -0.000353553   -0.625194831   -0.036506328 -22103.950817549
    1.640609497   -0.000353553   -0.625849498   -0.037761041 -22127.096744162
    1.658062789   -0.000353553   -0.626530951   -0.039088164 -22151.189744405
    1.675516082   -0.000353553   -0.627199442   -0.040392927 -22174.824428002
    1.692969374   -0.000353553   -0.627905377   -0.041604867 -22199.782981130
    1.710422667   -0.000353553   -0.628650071   -0.042755541 -22226.111858270
    1.727875959   -0.000353553   -0.629394973   -0.043981946 -22252.448105734
    1.745329252   -0.000353553   -0.630172974   -0.045170493 -22279.954534172
    1.762782545   -0.000353553   -0.630960327   -0.046398918 -22307.791662652
    1.780235837   -0.000353553   -0.631769756   -0.047460157 -22336.409266561
    1.797689130   -0.000353553   -0.632620129   -0.048514060 -22366.474447332
    1.815142422   -0.000353553   -0.633452917   -0.049614012 -22395.917927859
    1.832595715   -0.000353553   -0.634339037   -0.050595271 -22427.246949249
    1.850049007   -0.000353553   -0.635230819   -0.051431885 -22458.776187698
    1.867502300   -0.000353553   -0.636139804   -0.052284697 -22490.913601313
    1.884955592   -0.000353553   -0.637063127   -0.053311188 -22523.557985043
    1.902408885   -0.000353553   -0.637993590   -0.054127088 -22556.454777271
    1.919862177   -0.000353553   -0.638941087   -0.054925968 -22589.953819871
    1.937315470   -0.000353553   -0.639898250   -0.055761030 -22623.794606788
    1.954768762   -0.000353553   -0.640881147   -0.056566261 -22658.545225026
    1.972222055   -0.000353553   -0.641873143   -0.057263745 -22693.617541433
    1.989675347   -0.000353553   -0.642883274   -0.057970253 -22729.331001941
    2.007128640   -0.000353553   -0.643923520   -0.058777896 -22766.109240163
    2.024581932   -0.000353553   -0.644967926   -0.059363160 -22803.034516216
    2.042035225   -0.000353553   -0.646006134   -0.059914480 -22839.740673216
    2.059488517   -0.000353553   -0.647061995   -0.060472717 -22877.070939572
    2.076941810   -0.000353553   -0.648127127   -0.061057030 -22914.729006045
    2.094395102   -0.000353553   -0.649192160   -0.061717242 -22952.383560393
    2.111848395   -0.000353553   -0.650262695   -0.062245168 -22990.232647412
    2.129301687   -0.000353553   -0.651351152   -0.062567974 -23028.715398953
    2.146754980   -0.000353553   -0.652448736   -0.062924133 -23067.520792299
    2.164208272   -0.000353553   -0.653531928   -0.063275217 -23105.817370248
    2.181661565   -0.000353553   -0.654662531   -0.063699374 -23145.790183976
    2.199114858   -0.000353553   -0.655763281   -0.063963918 -23184.707533065
    2.216568150   -0.000353553   -0.656876468   -0.064083813 -23224.064595174
    2.234021443   -0.000353553   -0.658018785   -0.064236072 -23264.451544872
    2.251474735   -0.000353553   -0.659135853   -0.064341932 -23303.945813593
    2.268928028   -0.000353553   -0.660253759   -0.064428729 -23343.469730036
    2.286381320   -0.000353553   -0.661371557   -0.064484590 -23382.989801329
    2.303834613   -0.000353553   -0.662485608   -0.064454755 -23422.377412957
    2.321287905   -0.000353553   -0.663613738   -0.064254707 -23462.262776534
    2.338741198   -0.000353553   -0.664730799   -0.064222273 -23501.756831712
    2.356194490   -0.000353553   -0.665823345   -0.064078186 -23540.384093316
    2.373647783   -0.000353553   -0.666943872   -0.063794909 -23580.000688350
    2.391101075   -0.000353553   -0.668062312   -0.063401027 -23619.543442230
    2.408554368   -0.000353553   -0.669166793   -0.062923343 -23658.592715920
    2.426007660   -0.000353553   -0.670259919   -0.062446066 -23697.240506717
    2.443460953   -0.000353553   -0.671352396   -0.061891762 -23735.865372865
    2.460914245   -0.000353553   -0.672410694   -0.061511314 -23773.281810682
    2.478367538   -0.000353553   -0.673473512   -0.060773725 -23810.858058600
    2.495820830   -0.000353553   -0.674523315   -0.060017110 -23847.974164137
    2.513274123   -0.000353553   -0.675554346   -0.059228863 -23884.426581467
    2.530727415   -0.000353553   -0.676575222   -0.058488879 -23920.519937112
    2.548180708   -0.000353553   -0.677586673   -0.057530879 -23956.280104849
    2.565634000   -0.000353553   -0.678579985   -0.056550037 -23991.398941884
    2.583087293   -0.000353553   -0.679567625   -0.055511087 -24026.317235646
    2.600540585   -0.000353553   -0.680528329   -0.054387234 -24060.283229444
    2.617993878   -0.000353553   -0.681471154   -0.053307284 -24093.617097447
    2.635447171   -0.000353553   -0.682400014   -0.052070005 -24126.457199855
    2.652900463   -0.000353553   -0.683303279   -0.050795353 -24158.392403086
    2.670353756   -0.000353553   -0.684183369   -0.049411270 -24189.508263242
    2.687807048   -0.000353553   -0.685028933   -0.048025000 -24219.403437200
    2.705260341   -0.000353553   -0.685856385   -0.046479965 -24248.658230955
    2.722713633   -0.000353553   -0.686652872   -0.044974624 -24276.818288208
    2.740166926   -0.000353553   -0.687412991   -0.043366095 -24303.692507426
    2.757620218   -0.000353553   -0.688151925   -0.041821117 -24329.817747208
    2.775073511   -0.000353553   -0.688874050   -0.040169994 -24355.348706182
    2.792526803   -0.000353553   -0.689535424   -0.038490580 -24378.731775024
    2.809980096   -0.000353553   -0.690195470   -0.036660759 -24402.067889762
    2.827433388   -0.000353553   -0.690804139   -0.034884034 -24423.587580757
    2.844886681   -0.000353553   -0.691399567   -0.033025444 -24444.639127848
    2.862339973   -0.000353553   -0.691963378   -0.031100044 -24464.572834519
    2.879793266   -0.000353553   -0.692501149   -0.029232333 -24483.585883846
    2.897246558   -0.000353553   -0.692980142   -0.027275880 -24500.520801833
    2.914699851   -0.000353553   -0.693442542   -0.025373639 -24516.869091587
    2.932153143   -0.000353553   -0.693860189   -0.023268463 -24531.635142402
    2.949606436   -0.000353553   -0.694217511   -0.021300905 -24544.268364871
    2.967059728   -0.000353553   -0.694561964   -0.019218410 -24556.446615237
    2.984513021   -0.000353553   -0.694901113   -0.017106636 -24568.437336259
    3.001966313   -0.000353553   -0.695194668   -0.014995989 -24578.816031444
    3.019419606   -0.000353553   -0.695451171   -0.012872549 -24587.884795930
    3.036872898   -0.000353553   -0.695659564   -0.010839155 -24595.252568979
    3.054326191   -0.000353553   -0.695826515   -0.008822309 -24601.155188435
    3.071779484   -0.000353553   -0.695972492   -0.006684519 -24606.316261504
    3.089232776   -0.000353553   -0.696069379   -0.004551465 -24609.741711194
    3.106686069   -0.000353553   -0.696119141   -0.002340000 -24611.501064175
    3.124139361   -0.000353553   -0.696141436   -0.000147859 -24612.289302424

   -3.141592654    0.937193544   -0.000000000   -0.000000000   -0.000000000
   -3.124139361    0.937193544   -0.000000000   -0.000000000   -0.000000000
   -3.106686069    0.937193544   -0.000000000   -0.000000000   -0.000000000
   -3.089232776    0.937193544   -0.000000000   -0.000000000   -0.000000000
   -3.071779484    0.937193544   -0.000000000   -0.000000000   -0.000000000
   -3.054326191    0.937193544   -0.000000000   -0.000000000   -0.000000000
   -3.036872898    0.937193544   -0.000000000   -0.000000000   -0.000000000
   -3.019419606    0.937193544   -0.000000000   -0.000000000   -0.000000000
   -3.001966313    0.937193544   -0.000000000   -0.000000000   -0.000000000
   -2.984513021    0.937193544   -0.000000000   -0.000000000   -0.000000000
   -2.967059728    0.937193544   -0.000000000   -0.000000000   -0.000000000
   -2.949606436    0.937193544   -0.000000000   -0.000000000   -0.000000000
   -2.932153143    0.937193544   -0.000000000   -0.000000000   -0.000000000
   -2.914699851    0.937193544   -0.000000000   -0.000000000   -0.000000000
   -2.897246558    0.937193544   -0.000000000   -0.000000000   -0.000000000
   -2.879793266    0.937193544   -0.000000000   -0.000000000   -0.000000000
   -2.862339973    0.937193544   -0.000000000   -0.000000000   -0.000000000
   -2.844886681    0.937193544   -0.000000000   -0.000000000   -0.000000000
   -2.827433388    0.937193544   -0.000000000   -0.000000000   -0.000000000
   -2.809980096    0.937193544   -0.000000000   -0.000000000   -0.000000000
   -2.792526803    0.937193544   -0.000000000   -0.000000000   -0.000000000
   -2.775073511    0.937193544   -0.000000000   -0.000000000   -0.000000000
